Mooring Name,Latitude,Longitude,Date,xCO2  SW (wet) (umol/mol)
KEO,32.3,144.51,10/27/2007,368
KEO,32.3,144.51,10/28/2007,356.8
KEO,32.3,144.51,10/28/2007,353.4
KEO,32.3,144.51,10/28/2007,351.9
KEO,32.3,144.51,10/28/2007,350.6
KEO,32.3,144.51,10/28/2007,352.7
KEO,32.3,144.51,10/28/2007,359.1
KEO,32.3,144.51,10/28/2007,355.6
KEO,32.3,144.51,10/28/2007,353.4
KEO,32.3,144.51,10/29/2007,352.5
KEO,32.3,144.51,10/29/2007,353.7
KEO,32.3,144.51,10/29/2007,353.6
KEO,32.3,144.51,10/29/2007,355.5
KEO,32.3,144.51,10/29/2007,357.2
KEO,32.3,144.51,10/29/2007,355.2
KEO,32.3,144.51,10/29/2007,350.6
KEO,32.3,144.51,10/29/2007,348.8
KEO,32.3,144.51,10/30/2007,351.4
KEO,32.3,144.51,10/30/2007,360.8
KEO,32.3,144.51,10/30/2007,361.5
KEO,32.3,144.51,10/30/2007,352
KEO,32.3,144.51,10/30/2007,353.7
KEO,32.3,144.51,10/30/2007,353.5
KEO,32.3,144.51,10/30/2007,355.3
KEO,32.3,144.51,10/30/2007,355.4
KEO,32.3,144.51,10/31/2007,357
KEO,32.3,144.51,10/31/2007,363.9
KEO,32.3,144.51,10/31/2007,360.8
KEO,32.3,144.51,10/31/2007,355.1
KEO,32.3,144.51,10/31/2007,356.5
KEO,32.3,144.51,10/31/2007,349.6
KEO,32.3,144.51,10/31/2007,351.4
KEO,32.3,144.51,10/31/2007,358
KEO,32.3,144.51,11/1/2007,357.7
KEO,32.3,144.51,11/1/2007,357.9
KEO,32.3,144.51,11/1/2007,355.9
KEO,32.3,144.51,11/1/2007,356.1
KEO,32.3,144.51,11/1/2007,357.7
KEO,32.3,144.51,11/1/2007,360.3
KEO,32.3,144.51,11/1/2007,359.9
KEO,32.3,144.51,11/1/2007,357.7
KEO,32.3,144.51,11/2/2007,355.7
KEO,32.3,144.51,11/2/2007,356
KEO,32.3,144.51,11/2/2007,353.6
KEO,32.3,144.51,11/2/2007,355.6
KEO,32.3,144.51,11/2/2007,355.5
KEO,32.3,144.51,11/2/2007,357.3
KEO,32.3,144.51,11/2/2007,358.1
KEO,32.3,144.51,11/2/2007,358.4
KEO,32.3,144.51,11/3/2007,357.6
KEO,32.3,144.51,11/3/2007,358.5
KEO,32.3,144.51,11/3/2007,356.1
KEO,32.3,144.51,11/3/2007,354.6
KEO,32.3,144.51,11/3/2007,354.3
KEO,32.3,144.51,11/3/2007,357.1
KEO,32.3,144.51,11/3/2007,357.2
KEO,32.3,144.51,11/3/2007,358.3
KEO,32.3,144.51,11/4/2007,357.2
KEO,32.3,144.51,11/4/2007,356.2
KEO,32.3,144.51,11/4/2007,361.8
KEO,32.3,144.51,11/4/2007,357.5
KEO,32.3,144.51,11/4/2007,361.2
KEO,32.3,144.51,11/4/2007,352.6
KEO,32.3,144.51,11/4/2007,352.6
KEO,32.3,144.51,11/4/2007,351.4
KEO,32.3,144.51,11/5/2007,352.2
KEO,32.3,144.51,11/5/2007,353.4
KEO,32.3,144.51,11/5/2007,354.3
KEO,32.3,144.51,11/5/2007,354
KEO,32.3,144.51,11/5/2007,351.7
KEO,32.3,144.51,11/5/2007,355.2
KEO,32.3,144.51,11/5/2007,356.2
KEO,32.3,144.51,11/5/2007,358.2
KEO,32.3,144.51,11/6/2007,356.8
KEO,32.3,144.51,11/6/2007,355.8
KEO,32.3,144.51,11/6/2007,356.9
KEO,32.3,144.51,11/6/2007,357.8
KEO,32.3,144.51,11/6/2007,358.7
KEO,32.3,144.51,11/6/2007,357
KEO,32.3,144.51,11/6/2007,355.5
KEO,32.3,144.51,11/6/2007,357.2
KEO,32.3,144.51,11/7/2007,356.6
KEO,32.3,144.51,11/7/2007,352.8
KEO,32.3,144.51,11/7/2007,352.2
KEO,32.3,144.51,11/7/2007,351.9
KEO,32.3,144.51,11/7/2007,351.3
KEO,32.3,144.51,11/7/2007,350.1
KEO,32.3,144.51,11/7/2007,349.8
KEO,32.3,144.51,11/7/2007,349.1
KEO,32.3,144.51,11/8/2007,350.6
KEO,32.3,144.51,11/8/2007,348.6
KEO,32.3,144.51,11/8/2007,349
KEO,32.3,144.51,11/8/2007,349.7
